sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
149,29.524561346474513,0.9260926436497354,0.0010066209360957146,0.0076284268870949745,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
150,32.93560433445612,0.9826493087321735,0.0005078809335827827,0.005904155317693949,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
151,26.881462343287346,0.9044274576259411,0.0018412562785670161,0.008739188313484192,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
152,30.362207145499205,0.9457973300126622,0.0009194640442728996,0.006600960623472929,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
153,33.83824369052463,0.9605789616842388,0.0004129052395001054,0.005244135856628418,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
154,42.70499822867595,0.9944966011771968,5.357329064281657e-05,0.00439678318798542,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
155,22.714090314231573,0.9039399114207214,0.00534077500924468,0.009217651560902596,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
156,42.37251467129859,0.9899451044475577,5.775970930699259e-05,0.004062497057020664,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
157,21.455792019638228,0.8551891441451567,0.00712692691013217,0.011535391211509705,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
158,27.82393465533662,0.9636681676833623,0.0015403633005917072,0.008598316460847855,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
159,26.090436002442804,0.9508934135234485,0.0024445815943181515,0.005731318611651659,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
160,38.49809533516833,0.9771784683852865,0.00014127808390185237,0.004594295751303434,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
161,26.732048379576288,0.93991403067744,0.0021166217047721148,0.0158012006431818,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
162,41.103196239935905,0.9811583839210809,7.740990986349061e-05,0.00597986439242959,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
163,28.666213222910603,0.9708803889828939,0.0013510773424059153,0.012715550139546394,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
164,35.59607923653542,0.9778414546243915,0.000274570076726377,0.009027092717587948,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
165,40.02897404726352,0.9845559212876055,9.401408897247165e-05,0.0037071022670716047,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
166,34.5397135736688,0.9667811496308222,0.0003514877753332257,0.01020570658147335,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
167,32.69633246903951,0.9884312115186754,0.0005354829481802881,0.004718392621725798,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
168,30.284906498283718,0.9533395220836004,0.0009358408278785646,0.006200525909662247,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
169,31.26749525015952,0.9630327113703185,0.0007461414206773043,0.005064287688583136,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
170,40.612428402318095,0.9898675243275085,8.668356167618185e-05,0.005349345505237579,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
171,31.129991719070027,0.9569591556832394,0.0007491876604035497,0.010718107223510742,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
172,39.20656462928173,0.9804266094392544,0.00011974079097853974,0.004602664615958929,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
173,40.64747610427645,0.9914081504316645,8.573490049457178e-05,0.0056549375876784325,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
174,27.639432812730817,0.964974432535877,0.0017128661274909973,0.007514549419283867,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
175,27.462696952827663,0.8864119984278017,0.0013515754835680127,0.004470926243811846,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
176,28.168438557860163,0.954202956767028,0.001523612649179995,0.0076065813191235065,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
177,39.0727502809152,0.9883410760246686,0.00012371210323181003,0.005590274930000305,0.35,1.0,1.0,True,10,0.0001,0.001,0.9
178,35.50885554505247,0.9693658143374204,0.0002644981141202152,0.005267671309411526,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
179,23.268868983341605,0.8868687321349474,0.004689678084105253,0.011373949237167835,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
180,37.59359208745434,0.966267490965171,0.00017091695917770267,0.003267755499109626,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
181,30.793207804911027,0.9622514999411055,0.0008289738325402141,0.010910823941230774,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
182,35.54059941721084,0.9710671349944714,0.0002790252328850329,0.00577233312651515,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
183,35.589665489279035,0.9933203422801783,0.00027571109239943326,0.006762135773897171,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
184,29.240521355482933,0.9497115304164965,0.0011816389160230756,0.00915934145450592,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
185,20.01276743180218,0.8119772835011866,0.009945324622094631,0.012768092565238476,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
186,37.02061296801339,0.97070680026607,0.00019847907242365181,0.005288847256451845,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
187,29.323063677883063,0.9496710285144571,0.001163299661129713,0.015120487660169601,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
188,39.49723434062253,0.987417140643048,0.00011205103510292247,0.0034117072355002165,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
189,37.909259026159624,0.9715516176478413,0.00015994295245036483,0.006777322385460138,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
190,39.078882045858144,0.987857587151114,0.00012337170483078808,0.005409571807831526,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
191,34.70692760081356,0.9835964247076873,0.0003381237911526114,0.004479966126382351,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
192,38.330685820205744,0.9784547415157344,0.0001463901426177472,0.005309252068400383,0.35,1.0,1.0,True,10,0.0001,0.1,0.9
193,30.303238627385415,0.9237594588806755,0.0009114965796470642,0.01067234855145216,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
194,24.486185587064895,0.9144246322424819,0.0035535527858883142,0.013022366911172867,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
